text,label
@doctorofinfo I was just introducing a little levity to the convo. Yep!,joy
@INCIndia Oh please! INC talking about looting! I'm not saying #BJP is pure but this is such a #hilarious #irony! @BJP4India is def better!,joy
For a moment I found myself smiling,joy
@globemartyk 'drunken patroons' make this whole situation much more jovial though.,joy
Watch this amazing live.ly broadcast by @flydudern #lively #musically,joy
"@PersephoneOD Her cheerful voice echoed through the grand, familiar home, a smile blossoming on my rosy brims, 'Mom.' I reciprocated the --",joy
"Just watched Django Unchained, Other people may frown, but I titter in delight! 2/5",joy
My future must be bright af.,joy
"She gave a playful wink, taking the goggles off her head, swinging them around her finger. 'I would never~' @VerminEngineer",joy
Watch this amazing live.ly broadcast by @elise_awsome_11  #musically,joy
Live simply. Dream big. Be grateful. Give love. Laugh lots. - Unknown #quote #inspiration ,joy
"On the bright side, my music theory teacher just pocket dabbed and said, 'I know what's hip.' And walked away 😂😭",joy
Watch this amazing live.ly broadcast by @paulzimmer  #musically,joy
"@yoursecretsub1 Trust me dear, if you want to make anything invisible, hang a wet paint on it, and hilarity will ensue.",joy
Watch this amazing live.ly broadcast by @swagrman_fan  #musically,joy
"Vacation wise, Egypt offers great places, amazing scenery, bright skies and good weather at a very good and affordable price for students.",joy
Gotta hit up breezy every day to make sure he's breaking in my boots. First class friend right there,joy
Watch this amazing live.ly broadcast by @kaylaaa_sartorious  #musically,joy
15 minutes of yoga to your breakfast routine will change your day #preparation #sunriseyoga #bodyawareness #health #yoga  #stretch,joy
Watch this amazing live.ly broadcast by @jaredhorgan  #musically,joy
"Quote_Soup: Be happy not because everything is good, but because you can see the good side of everything. #optimism",joy
Every single problem we ever face can be solved with a nice blend patience and optimism,joy
Transitioning to a new job is hard when you have nothing but joyful memories of the previous one. Thanks @LifeTeen for changing my life! ❤️,joy
"Accept the challenges, So that you may feel the exhilaration of victory.\n\nTOMIHO IpaglabanMo TapingDay2",joy
@BattleSmitten \n\nother begin telling a 'story' he realized that she was making an attempt at cheering him up. It was sweet of her and so ➤,joy
Time to go hit up the library - I have a lovely PILE of book reservations to collect this morning...  #books #reading,joy
Not untill today has anyone ever said to me they remember what I had on over 7 years ago when they met me n liked me since #cutealert ,joy
It is no coincidence that Lacan recorded infants' jubilant reactions to their mirror images in the noise.,joy
"Be happy. Be who you want to be. If others don't like it, then let them be. Happiness is a choice. Life isn't about pleasing everybody....",joy
Accept the challenges so that you can feel the exhilaration of victory!!,joy
"Another joyful encounter in Tribez &amp; Castlez! I just met Mouchole, Ogre Cook! Do you want to know who that is? Download the game and find...",joy
@bodwell_james did it not just enliven your soul,joy
A 'non-permissive environment' is also called a 'battleground' - #MilSpeak #hilarious,joy
"@samvirwin fancy! I have some of those and I have never put them up, I should do that. Also, I vote jaunty angles then no one will judge",joy
@sportinglifecan I keep a down vest or sweater in my pack year round! Helps on chilly mornings or breezy mountain tops! #mysportinglife,joy
@BertGatti not had much to cheer about you see 😜😂😂,joy
Watch this amazing live.ly broadcast by @haythatjamile8  #musically,joy
"It's not that the man did not know how to juggle, he just didn't have the balls to do it. \n#funny #pun #punny #lol #hilarious",joy
@kevinmenzel annual reminder that i don't care and will cheerfully eat anything so labeled,joy
Watch this amazing live.ly broadcast by @huntermcaseyy #lively #musically,joy
"@gypsydragoness wrinkling up. 'Well now, looks here like your name starts with the letter G, eh?' The man smiled up and gave a hearty +",joy
Watch this amazing live.ly broadcast by @izzybuzy365 #lively #musically,joy
@__PeterPanda yes bro it's actually breezy,joy
- the joyous occasion of laughing at the ostentatious display of disrespect. Bruce just scoffed at the entire scene. This wasn't Batman’s -,joy
@RobRiggle @joelmchale @NFLonFOX I still can't get jimmy garoppolo out of my head and it's been almost 3 weeks. Thanks a lot! ,joy
@ardit_haliti I'm so gutted. I loved her cheery disposition.,joy
When you're prof suggest @Pharrell and William James may be unlikely dialogue partners and then plays the #happy video #WeAreCST,joy
"The return of Matt Damon, and of director Paul Greengrass, brings back all the exhilarating if rather po-faced entertainment to a movie",joy
Thinking about trying some comedy on youtube. Always been fond of it. Time to nut up.  #comedy #maybeoneday #hopefullyfunny #LOL,joy
"@ClaireBlair27 See, that's how you and Michelle are so cheery!",joy
Watch this amazing live.ly broadcast by @brooke_bridges #lively #musically,joy
#LMFAO @MSNBC 's #racepimp Tamron Hall used the words 'fscts' and 'MSNBC' in the same sentence #hilarity #libtard #biasedmedia #neverHillary,joy
Accept the challenges so that you can feel the exhilaration of victory.' - George S. Patton,joy
promise of restoration to the nation of israel...'everywhere you look blessing '..barns/wine overflow.Everything beautiful #joyful #do_u_see,joy
@biggerthanyuu He's flushed upon hearing the feeling is reciprocated. He's elated to shove himself right into his arms and hug him tightly.+,joy
Why have I only just started watching glee this week I am now addicted 🙄  #GLEEK,joy
I aspire to have Val's self confidence and optimism tbh 👏💖 #GBBO,joy
"I can not depict what I feel right now.. I feel jubilant yet anxious, or..dunno. It seems like now I'm having something worth wait everyday.",joy
"@bijayjanand\nIt's not just a treat for viewers to watch u as janak, it's simply a treat for our soul, mind, thoughts. #hearty respect 🙏🙏",joy
Just now we were rejoicing that we finally won a match the draw just revealed that we are facing city next. This life sef,joy
@AimiSyafiqahR go check up with your bf. He'll give u strength with just one smile. #TOPno1,joy
"Charlotte and a friend just climbed to the top of a windmill! Think the view was easy, breezy, beautiful? @PlayHollywoodU",joy
Omg. You've got to watch the new series 'This is Us'.....wow. Best tv show I've seen in a long time.\n #tears  #moretears,joy
Watch this amazing live.ly broadcast by @katyy.mae  #musically,joy
Watch this amazing live.ly broadcast by @hannah..mccloud  #musically,joy
What if.... the Metro LRT went over the Walterdale?!?! 😂 #yeg #levity,joy
@DailyMailCeleb @KTHopkins Katie I love how you describe yourself as 'normal'. Really you're anything but! #hilarious #neverchange,joy
Watch this amazing live.ly broadcast by @kana_blender #lively #musically,joy
@TiburonChamber plus a hearty pour of #yachtrock by #mustacheharbor !,joy
@u4uzoma Boss I see you as someone that is jovial and funny. Tho av not met u in person.,joy
"@carysmithwriter @Maria_Savva @RealRockAndRoll We're the least known band in the World, but so glad you asked #muchlove ",joy
#Talking about our #Problems is our greatest #Addiction#Break the #habitTalk about ur #Joys#quote  #problemsolving #behappy,joy
"@nw_autonate \n\n*She held the back of his skull, smiling into the kiss.*",joy
Watch this amazing live.ly broadcast by @ittzdevin  #musically,joy
Watch this amazing live.ly broadcast by @__.mila.__ #lively #musically,joy
Watch this amazing live.ly broadcast by @swagrman_fan #lively #musically,joy
#ukedchat A4 Just go outside (or to the gym hall) and play! \n#education #playful #learning,joy
it was both lively &amp; lovely @crumblepie15 @buryprofs @DittoBistro #BuffnPolish,joy
@jessbr0ughton don't be shy next time! We're a cheery bunch. :) \n\nSam. X,joy
"To insure good health: Eat lightly, breathe deeply, live moderately, cultivate cheerfulness, and maintain an interest in life.",joy
"@Chr1sMcLaughlin he's brilliant, lost the joyous plot with us that year. Admits being a fan now after that.",joy
It has been medically proven that laughter is an effective pain killer.,joy
@ashleynwinters I don't like the statement but I love the optimism,joy
I've got some new pens to break in. Name an animated series and I'll draw you in that style 🖍,joy
felt a bit shit getting a very high blood sugar then i remembered it's my first one above 15 this week which is incredible for me! ,joy
@UKLittleKitchen Defo a hearty root veg gratin. Nice comfort food as Autumn kicks in,joy
@Corsair those sparkling looks like a gay vampire 😁,joy
"Yahweh your God is among you, a warrior who saves. He will rejoice over you with gladness.",joy
Watch this amazing live.ly broadcast by @jaredhorgan #lively #musically,joy
Always doing the EmotionalHedge™ w #WPS\n\nI'm elated about start.  Have I mentioned I'm on TAMU -6?!,joy
Watch this amazing live.ly broadcast by @thebrandonrobert  #musically,joy
Watch this amazing live.ly broadcast by @broitzmax #lively #musically,joy
Relive Vegas' heyday with Rat Pack tribute,joy
I wish there was a #glee version of @ShawnMendes Stitches. @GLEEonFOX #gleekforever,joy
i fix a clever ritual to make you feel frolicsome,joy
Panda eyed jaunty after watching jaws until late!,joy
Watch this amazing live.ly broadcast by @broitzmax  #musically,joy
A cheerful heart is an unending banquet.- Proverbs (Mishle) 15:16,joy
"Anyone know how the #Mariners did today? The mood here seems strangely jubilant! As Meatloaf says, 2 out of 3 ain't bad, unless you win one!",joy
@DailyMailCeleb @KTHopkins Katie I love how you describe yourself as 'normal'. Really you're anything but!  #neverchange,joy
My friend just messaged me 'ugh I'm so hungry I can't wait for breakfast' #socialmedia #WineWednesday  #funny #laughing ,joy
"Quote_Soup: Be happy not because everything is good, but because you can see the good side of everything. ",joy
"repentance, and trusting in Christ. It is lowly and painful, but it is also joyous, peaceful, and absolutely glorious. (2/2)",joy
Watch this amazing live.ly broadcast by @brooks_swaggysquad #lively #musically,joy
@AQpk which was worse than expected and hilarious too. no one will even remember.,joy
Watch this amazing live.ly broadcast by @matt.boss #lively #musicallyjh,joy
Queen Bey will be smiling over sixth this afternoon,joy
"@carysmithwriter @Maria_Savva @RealRockAndRoll We're the least known band in the World, but so glad you asked #muchlove #hilarious",joy
@RapeseedOilFans \nWho nose where those scent roses went\nTo a spot in the Orient\nMummified\nIn rapeseed oil fried\nEating drinking &amp; merriment.,joy
"When something makes you excited, terrified, thrilled, nervous, elated &amp; like you've been kicked in the guts all at once. Need word for that",joy
"@Nekudere oh ok, yeah I felt dumb like I think I would have known if it was animated at least lmao",joy
@LoriAlan1 Seriously. Digging those eyebrows. ,joy
@FullTimeDEVILS Memphis looking bright. Rojo looking like Rojo.,joy
@ESPNLosAngeles best segment so far by @marcelluswiley @Kdubblive  hilarity,joy
Taguchi engineering fashionable hale and hearty little game optimization: MqnAOcU,joy
Watch this amazing live.ly broadcast by @arbitraryvlog  #musically,joy
"Update: I have yet to hang out with @MisElizaJane, but I'm still hopeful! #optimism",joy
@aradsliff don't know I'm from nj we are the worst on purpose. #laughter,joy
*ZETH voice*: Hit The Target \n (holds up upside down cheering towel),joy
Benefit out exhilaration called online backing off: JkUVmvQXY,joy
